SMILES,HOMO,LUMO,E_gap,E_st
c12-c3c(cc(s3)c3cc4c5c(c6c(c4s3)sc(c6)c3cc4c(-c6c(cc(s6)c6cc7c8c(c9c(c7s6)scc9)nsn8)[Si]4(C)C)s3)nsn5)[Si](c1ccs2)(C)C,-4.863765636,-2.542088988,2.321676307,0.046062
c12c(cc(s1)c1cc3c4c(c5c(c3s1)sc(c5)c1cc3c(c5c(cc(s5)c5cc6c7c(c8c(c6s5)scc8)nsn7)n3C)s1)nsn4)n(c1c2scc1)C,-4.763899798,-2.449298114,2.314601344,0.049423
c12c3c(c4c(c1sc(c2)c1cc2c(-c5c(cc(c6cc7c8c(c9c(c7s6)scc9)nsn8)s5)[Ge]2(C)C)s1)sc(c4)c1cc2c(-c4c(ccs4)[Ge]2(C)C)s1)nsn3,-4.8436292,-2.52521792,2.318410939,0.046303
c12-c3c(cc(s3)c3cc4c5c(c6c(c4s3)sc(c6)c3cc4c(-c6c(cc(s6)c6cc7c8c(c9c(c7s6)scc9)nsn8)OC4(C)C)s3)nsn5)OC(c1ccs2)(C)C,-4.798458276,-2.567123476,2.231334472,0.044712
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1cc2c3c(c4c(c2s1)sc(c4)c1cc2c(c4c(s2)c2c(c5c(s2)cc(s5)c2cc5c6c(c7c(c5s2)scc7)nsn6)n4C)s1)nsn3)C,-4.773423788,-2.523585236,2.249838221,0.050147
C1COc2c(O1)c(sc2)c1cc2c3c(c4c(c2s1)sc(c4)c1c2OCCOc2c(s1)c1cc2c4c(c5c(c2s1)scc5)nsn4)nsn3,-4.857507014,-2.347799592,2.509707053,0.052037
c1(cc(ccc1OC)OC)c1c2c(c(c3c1nsn3)c1c(cc(c(c1)OC)c1c3c(cc4c1nsn4)[N]S[N]3)OC)[N]S[N]2,-5.172070798,-3.347818542,1.824251988,0.030871
c12cc3c(cc1ccs2)sc(c3)c1c2c(c(c3c1nsn3)c1cc3c(cc4c(c3)sc(c4)c3c4c(cc5c3nsn5)[N]S[N]4)s1)[N]S[N]2,-5.052884866,-3.708097478,1.34478719,0.009326
c12c(c3c(c4c1ccs4)sc(c3)c1c3c(c(c4c1nsn4)c1cc4c5c(c6c(c4s1)sc(c6)c1c4c(cc6c1nsn6)[N]S[N]4)scc5)[N]S[N]3)scc2,-4.982951568,-3.692859094,1.290092284,0.008892
c12c(c3c(c4c1c1c(s4)cc(s1)c1c4c(c(c5c1nsn5)c1cc5c(c6c7c(c8c(c6s5)sc5c8sc(c5)c5c6c(cc8c5nsn8)[N]S[N]6)cc(s7)C)s1)[N]S[N]4)sc1c3scc1)sc(c2)C,-4.864854092,-3.65040931,1.214444603,0.00868
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)c1c2c(c(c3c1nsn3)c1ccc3-c4ccc(cc4C(c3c1)(C)C)c1c3c(cc4c1nsn4)[N]S[N]3)[N]S[N]2,-5.170710228,-3.468909272,1.701800706,0.020707
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)c1c2c(c(c3c1nsn3)c1ccc3-c4ccc(cc4[Si](c3c1)(C)C)c1c3c(cc4c1nsn4)[N]S[N]3)[N]S[N]2,-5.20418025,-3.470269842,1.733910153,0.021121
c1(ccc2c(c1)n(c1c2cccc1)C)c1c2c(c(c3c1nsn3)c1ccc3c4ccc(cc4n(c3c1)C)c1c3c(cc4c1nsn4)[N]S[N]3)[N]S[N]2,-5.106491324,-3.441425758,1.665065321,0.020025
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)c1c2c(c(c3c1nsn3)c1ccc3-c4ccc(cc4[Ge](c3c1)(C)C)c1c3c(cc4c1nsn4)[N]S[N]3)[N]S[N]2,-5.18105056,-3.46673236,1.714317948,0.020592
c12c(c(c(s1)c1c3c(c(c4c1nsn4)c1c(c4c(c(c(s4)c4c5c(cc6c4nsn6)[N]S[N]5)C)s1)C)[N]S[N]3)C)scc2C,-5.121457594,-3.609320096,1.512137276,0.013953
c1(cccs1)c1ccc(s1)c1c2c(c(c3c1nsn3)c1ccc(s1)c1ccc(s1)c1c3c(cc4c1nsn4)[N]S[N]3)[N]S[N]2,-4.87900402,-3.59734708,1.281656752,0.00541
c12c(cc(s1)c1c3c(c(c4c1nsn4)c1cc4c(c5c(cc(s5)c5c6c(cc7c5nsn7)[N]S[N]6)s4)s1)[N]S[N]3)sc1c2scc1,-4.94567195,-3.675171684,1.270500079,0.00591
c12-c3c(cc(s3)c3c4c(c(c5c3nsn5)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nsn8)[N]S[N]7)C5(C)C)s3)[N]S[N]4)C(c1ccs2)(C)C,-4.671381038,-3.458841054,1.212539806,0.002835
c12-c3c(cc(s3)c3c4c(c(c5c3nsn5)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nsn8)[N]S[N]7)[Si]5(C)C)s3)[N]S[N]4)[Si](c1ccs2)(C)C,-4.717912532,-3.47625635,1.241655999,0.003955
c12c(cc(s1)c1c3c(c(c4c1nsn4)c1cc4c(c5c(cc(s5)c5c6c(cc7c5nsn7)[N]S[N]6)n4C)s1)[N]S[N]3)n(c1c2scc1)C,-4.620223606,-3.429724856,1.190498575,0.0036
c1(cc2c(-c3c(ccs3)[Ge]2(C)C)s1)c1c2c(c(c3c1nsn3)c1cc3c(-c4c(cc(s4)c4c5c(cc6c4nsn6)[N]S[N]5)[Ge]3(C)C)s1)[N]S[N]2,-4.698592438,-3.457480484,1.241111772,0.003922
c12-c3c(cc(s3)c3c4c(c(c5c3nsn5)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nsn8)[N]S[N]7)OC5(C)C)s3)[N]S[N]4)OC(c1ccs2)(C)C,-4.729613434,-3.455575686,1.274037561,0.002702
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1c2c(c(c3c1nsn3)c1cc3c(c4c(s3)c3c(c5c(s3)cc(s5)c3c5c(cc6c3nsn6)[N]S[N]5)n4C)s1)[N]S[N]2)C,-4.619407264,-3.497209128,1.122197971,0.005558
C1COc2c(O1)c(sc2)c1c2c(c(c3c1nsn3)c1c3OCCOc3c(s1)c1c3c(cc4c1nsn4)[N]S[N]3)[N]S[N]2,-4.921453804,-3.42591526,1.495538324,0.009342
c1cc(c(cc1OC)c1c2c(c(c3c1nn(n3)C)c1cc(c(cc1OC)c1c3c(cc4c1nn(n4)C)[N]S[N]3)OC)[N]S[N]2)OC,-4.928800882,-2.569572502,2.359228033,0.034775
c12cc3c(cc1ccs2)sc(c3)c1c2c(c(c3c1nn(n3)C)c1cc3c(cc4c(c3)sc(c4)c3c4c(cc5c3nn(n5)C)[N]S[N]4)s1)[N]S[N]2,-4.808526494,-3.253667098,1.554859167,0.020207
c12c(c3c(c4c1cc(s4)c1c4c(c(c5c1nn(n5)C)c1cc5c6c(c7c(c5s1)sc(c7)c1c5c(cc7c1nn(n7)C)[N]S[N]5)ccs6)[N]S[N]4)scc3)scc2,-4.76879785,-3.264279544,1.504518085,0.019501
c12c(c3c(c4c1c1c(s4)cc(s1)c1c4c(c(c5c1nn(n5)C)c1cc5c(c6c7c(c8c(c6s5)sc5c8sc(c5)c5c6c(cc8c5nn(n8)C)[N]S[N]6)cc(s7)C)s1)[N]S[N]4)sc1c3scc1)sc(c2)C,-4.68988479,-3.23951717,1.450367407,0.018756
c1ccc2-c3c(C(c2c1)(C)C)cc(cc3)c1c2c(c(c3c1nn(n3)C)c1ccc3-c4c(C(c3c1)(C)C)cc(cc4)c1c3c(cc4c1nn(n4)C)[N]S[N]3)[N]S[N]2,-4.923358602,-2.89257182,2.030786483,0.030483
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)c1c2c(c(c3c1nn(n3)C)c1ccc3-c4ccc(cc4[Si](c3c1)(C)C)c1c3c(cc4c1nn(n4)C)[N]S[N]3)[N]S[N]2,-4.97424392,-2.900463126,2.073780489,0.031073
c1(ccc2c(c1)n(c1c2cccc1)C)c1c2c(c(c3c1nn(n3)C)c1ccc3c4ccc(cc4n(c3c1)C)c1c3c(cc4c1nn(n4)C)[N]S[N]3)[N]S[N]2,-4.871656942,-2.862367166,2.009289481,0.030337
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)c1c2c(c(c3c1nn(n3)C)c1ccc3-c4ccc(cc4[Ge](c3c1)(C)C)c1c3c(cc4c1nn(n4)C)[N]S[N]3)[N]S[N]2,-4.956012282,-2.897741986,2.058269993,0.030701
c12c(c(c(s1)c1c3c(c(c4c1nn(n4)C)c1c(c4c(c(c(s4)c4c5c(cc6c4nn(n6)C)[N]S[N]5)C)s1)C)[N]S[N]3)C)scc2C,-4.943767152,-2.982641554,1.96112531,0.028559
c1(cccs1)c1ccc(s1)c1c2c(c(c3c1nn(n3)C)c1ccc(s1)c1ccc(s1)c1c3c(cc4c1nn(n4)C)[N]S[N]3)[N]S[N]2,-4.60552945,-3.19461836,1.410910883,0.01541
c12c(cc(s1)c1c3c(c(c4c1nn(n4)C)c1cc4c(c5c(cc(s5)c5c6c(cc7c5nn(n7)C)[N]S[N]6)s4)s1)[N]S[N]3)sc1c2scc1,-4.67083681,-3.265640114,1.405196489,0.015795
c12-c3c(cc(s3)c3c4c(c(c5c3nn(n5)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nn(n8)C)[N]S[N]7)C5(C)C)s3)[N]S[N]4)C(c1ccs2)(C)C,-4.369062384,-3.095840978,1.273221219,0.010201
c12-c3c(cc(s3)c3c4c(c(c5c3nn(n5)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nn(n8)C)[N]S[N]7)[Si]5(C)C)s3)[N]S[N]4)[Si](c1ccs2)(C)C,-4.438995682,-3.118970668,1.32002482,0.012454
c12c(cc(s1)c1c3c(c(c4c1nn(n4)C)c1cc4c(c5c(cc(s5)c5c6c(cc7c5nn(n7)C)[N]S[N]6)n4C)s1)[N]S[N]3)n(c1c2scc1)C,-4.31164633,-3.05584022,1.255805925,0.012277
c1(cc2c(-c3c(ccs3)[Ge]2(C)C)s1)c1c2c(c(c3c1nn(n3)C)c1cc3c(-c4c(cc(s4)c4c5c(cc6c4nn(n6)C)[N]S[N]5)[Ge]3(C)C)s1)[N]S[N]2,-4.422124614,-3.10346017,1.31866425,0.012401
c12-c3c(cc(s3)c3c4c(c(c5c3nn(n5)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8c6nn(n8)C)[N]S[N]7)OC5(C)C)s3)[N]S[N]4)OC(c1ccs2)(C)C,-4.385933452,-3.144005156,1.241928113,0.010251
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1c2c(c(c3c1nn(n3)C)c1cc3c(c4c(s3)c3c(c5c(s3)cc(s5)c3c5c(cc6c3nn(n6)C)[N]S[N]5)n4C)s1)[N]S[N]2)C,-4.396818012,-3.140467674,1.256350153,0.01487
C1COc2c(O1)c(sc2)c1c2c(c(c3c1nn(n3)C)c1c3OCCOc3c(s1)c1c3c(cc4c1nn(n4)C)[N]S[N]3)[N]S[N]2,-4.686619422,-2.811481848,1.875137298,0.022301
c1cc(c(cc1OC)c1c2c(c(c3nc(c(nc13)C)C)c1cc(c(cc1OC)c1c3c(cc4nc(c(nc14)C)C)nc(c(n3)C)C)OC)nc(c(n2)C)C)OC,-4.863221408,-2.143986206,2.719234802,0.063335
c12cc3c(cc1ccs2)sc(c3)c1c2c(c(c3nc(c(nc13)C)C)c1cc3c(cc4c(c3)sc(c4)c3c4c(cc5nc(c(nc35)C)C)nc(c(n4)C)C)s1)nc(c(n2)C)C,-4.748661414,-2.75651482,1.992146301,0.033393
c12c(c3c(c4c1cc(s4)c1c4c(c(c5nc(c(nc15)C)C)c1cc5c6c(c7c(c5s1)sc(c7)c1c5c(cc7nc(c(nc17)C)C)nc(c(n5)C)C)ccs6)nc(c(n4)C)C)scc3)scc2,-4.735599942,-2.791073298,1.944526358,0.033046
c12c(c3c(c4c1c1c(s4)cc(s1)c1c4c(c(c5nc(c(nc15)C)C)c1cc5c(c6c7c(c8c(c6s5)sc5c8sc(c5)c5c6c(cc8nc(c(nc58)C)C)nc(c(n6)C)C)cc(s7)C)s1)nc(c(n4)C)C)sc1c3scc1)sc(c2)C,-4.652060944,-2.835972108,1.816088569,0.030949
c1ccc2-c3c(C(c2c1)(C)C)cc(cc3)c1c2c(c(c3nc(c(nc13)C)C)c1ccc3-c4c(C(c3c1)(C)C)cc(cc4)c1c3c(cc4nc(c(nc14)C)C)nc(c(n3)C)C)nc(c(n2)C)C,-5.07628667,-2.321676648,2.754609617,0.056037
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)c1c2c(c(c3nc(c(nc13)C)C)c1ccc3-c4ccc(cc4[Si](c3c1)(C)C)c1c3c(cc4nc(c(nc14)C)C)nc(c(n3)C)C)nc(c(n2)C)C,-5.129621014,-2.330384296,2.799236307,0.05643
c1(ccc2c(c1)n(c1c2cccc1)C)c1c2c(c(c3nc(c(nc13)C)C)c1ccc3c4ccc(cc4n(c3c1)C)c1c3c(cc4nc(c(nc14)C)C)nc(c(n3)C)C)nc(c(n2)C)C,-5.031932088,-2.282492232,2.749439452,0.05618
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)c1c2c(c(c3nc(c(nc13)C)C)c1ccc3-c4ccc(cc4[Ge](c3c1)(C)C)c1c3c(cc4nc(c(nc14)C)C)nc(c(n3)C)C)nc(c(n2)C)C,-5.14567574,-2.324942016,2.820733309,0.057069
c12c(c(c(s1)c1c3c(c(c4nc(c(nc14)C)C)c1c(c4c(c(c(s4)c4c5c(cc6nc(c(nc46)C)C)nc(c(n5)C)C)C)s1)C)nc(c(n3)C)C)C)scc2C,-4.972611236,-2.46943455,2.503176318,0.045285
c1(cccs1)c1ccc(s1)c1c2c(c(c3nc(c(nc13)C)C)c1ccc(s1)c1ccc(s1)c1c3c(cc4nc(c(nc14)C)C)nc(c(n3)C)C)nc(c(n2)C)C,-4.53886152,-2.718963088,1.819898164,0.02778
c12c(cc(s1)c1c3c(c(c4nc(c(nc14)C)C)c1cc4c(c5c(cc(s5)c5c6c(cc7nc(c(nc57)C)C)nc(c(n6)C)C)s4)s1)nc(c(n3)C)C)sc1c2scc1,-4.596277574,-2.818828926,1.777448387,0.028682
c12-c3c(cc(s3)c3c4c(c(c5nc(c(nc35)C)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8nc(c(nc68)C)C)nc(c(n7)C)C)C5(C)C)s3)nc(c(n4)C)C)C(c1ccs2)(C)C,-4.305659822,-2.663179718,1.642479863,0.023365
c12-c3c(cc(s3)c3c4c(c(c5nc(c(nc35)C)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8nc(c(nc68)C)C)nc(c(n7)C)C)[Si]5(C)C)s3)nc(c(n4)C)C)[Si](c1ccs2)(C)C,-4.418042904,-2.66127492,1.756767726,0.025901
c12c(cc(s1)c1c3c(c(c4nc(c(nc14)C)C)c1cc4c(c5c(cc(s5)c5c6c(cc7nc(c(nc57)C)C)nc(c(n6)C)C)n4C)s1)nc(c(n3)C)C)n(c1c2scc1)C,-4.23409384,-2.632975064,1.601118541,0.024604
c1(cc2c(-c3c(ccs3)[Ge]2(C)C)s1)c1c2c(c(c3nc(c(nc13)C)C)c1cc3c(-c4c(cc(s4)c4c5c(cc6nc(c(nc46)C)C)nc(c(n5)C)C)[Ge]3(C)C)s1)nc(c(n2)C)C,-4.40552566,-2.64086637,1.764659031,0.025886
c12-c3c(cc(s3)c3c4c(c(c5nc(c(nc35)C)C)c3cc5c(-c6c(cc(s6)c6c7c(cc8nc(c(nc68)C)C)nc(c(n7)C)C)OC5(C)C)s3)nc(c(n4)C)C)OC(c1ccs2)(C)C,-4.28851664,-2.739643752,1.54887266,0.022733
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)c1c2c(c(c3nc(c(nc13)C)C)c1cc3c(c4c(s3)c3c(c5c(s3)cc(s5)c3c5c(cc6nc(c(nc36)C)C)nc(c(n5)C)C)n4C)s1)nc(c(n2)C)C)C,-4.319265522,-2.775290686,1.543974609,0.025771
C1COc2c(O1)c(sc2)c1c2c(c(c3nc(c(nc13)C)C)c1c3OCCOc3c(s1)c1c3c(cc4nc(c(nc14)C)C)nc(c(n3)C)C)nc(c(n2)C)C,-4.789750628,-2.297458502,2.49229176,0.040421
c1(cc(ccc1OC)OC)C1=C2C(=C(C(=O)N2C)c2c(cc(c(c2)OC)C2=C3C(=CC(=O)N3C)N(C2=O)C)OC)N(C1=O)C,-5.287447134,-2.300451756,2.986994939,0.060607
c12cc3c(cc1ccs2)sc(c3)C1=C2C(=C(C(=O)N2C)c2cc3c(cc4c(c3)sc(c4)C3=C4C(=CC(=O)N4C)N(C3=O)C)s2)N(C1=O)C,-5.27765103,-2.86399985,2.413650825,0.049125
c12c(c3c(c4c1cc(s4)C1=C4C(=C(C(=O)N4C)c4cc5c6c(c7c(c5s4)sc(c7)C4=C5C(=CC(=O)N5C)N(C4=O)C)ccs6)N(C1=O)C)scc3)scc2,-5.23547336,-2.874340182,2.361132831,0.048169
c12c(c3c(c4c1c1c(s4)cc(s1)C1=C4C(=C(C(=O)N4C)c4cc5c(c6c7c(c8c(c6s5)sc5c8sc(c5)C5=C6C(=CC(=O)N6C)N(C5=O)C)cc(s7)C)s4)N(C1=O)C)sc1c3scc1)sc(c2)C,-5.117920112,-2.858285456,2.259634324,0.047152
c1(ccc2-c3c(C(c2c1)(C)C)cccc3)C1=C2C(=C(C(=O)N2C)c2ccc3-c4ccc(cc4C(c3c2)(C)C)C2=C3C(=CC(=O)N3C)N(C2=O)C)N(C1=O)C,-5.45180399,-2.512700676,2.939102882,0.060913
c1(ccc2-c3c(cccc3)[Si](c2c1)(C)C)C1=C2C(=C(C(=O)N2C)c2ccc3-c4ccc(cc4[Si](c3c2)(C)C)C2=C3C(=CC(=O)N3C)N(C2=O)C)N(C1=O)C,-5.46132798,-2.510795878,2.950531668,0.060716
c1(ccc2c(c1)n(c1c2cccc1)C)C1=C2C(=C(C(=O)N2C)c2ccc3c4ccc(cc4n(c3c2)C)C2=C3C(=CC(=O)N3C)N(C2=O)C)N(C1=O)C,-5.385408174,-2.461815358,2.923592386,0.059538
c1ccc2-c3ccc(cc3[Ge](c2c1)(C)C)C1=C2C(=C(C(=O)N2C)c2ccc3-c4ccc(cc4[Ge](c3c2)(C)C)C2=C3C(=CC(=O)N3C)N(C2=O)C)N(C1=O)C,-5.452892446,-2.50480937,2.948082643,0.060642
c12c(c(c(s1)C1=C3C(=C(C(=O)N3C)c3c(c4c(c(c(s4)C4=C5C(=CC(=O)N5C)N(C4=O)C)C)s3)C)N(C1=O)C)C)scc2C,-5.410442662,-2.633247178,2.777195076,0.055828
c1(cccs1)c1ccc(s1)C1=C2C(=C(C(=O)N2C)c2ccc(s2)c2ccc(s2)C2=C3C(=CC(=O)N3C)N(C2=O)C)N(C1=O)C,-5.131797926,-2.839781704,2.292015885,0.041241
c12c(cc(s1)C1=C3C(=C(C(=O)N3C)c3cc4c(c5c(cc(s5)C5=C6C(=CC(=O)N6C)N(C5=O)C)s4)s3)N(C1=O)C)sc1c2scc1,-5.15247859,-2.915157282,2.237320979,0.041366
c12-c3c(cc(s3)C3=C4C(=C(C(=O)N4C)c4cc5c(-c6c(cc(s6)C6=C7C(=CC(=O)N7C)N(C6=O)C)C5(C)C)s4)N(C3=O)C)C(c1ccs2)(C)C,-4.855057988,-2.739371638,2.115686039,0.035693
c12-c3c(cc(s3)C3=C4C(=C(C(=O)N4C)c4cc5c(-c6c(cc(s6)C6=C7C(=CC(=O)N7C)N(C6=O)C)[Si]5(C)C)s4)N(C3=O)C)[Si](c1ccs2)(C)C,-4.91982112,-2.751344654,2.168476147,0.03757
c12c(cc(s1)C1=C3C(=C(C(=O)N3C)c3cc4c(c5c(cc(s5)C5=C6C(=CC(=O)N6C)N(C5=O)C)n4C)s3)N(C1=O)C)n(c1c2scc1)C,-4.775872814,-2.671887366,2.103985139,0.039352
c1(cc2c(-c3c(ccs3)[Ge]2(C)C)s1)C1=C2C(=C(C(=O)N2C)c2cc3c(-c4c(cc(s4)C4=C5C(=CC(=O)N5C)N(C4=O)C)[Ge]3(C)C)s2)N(C1=O)C,-4.929072996,-2.730391876,2.198680797,0.037423
c12-c3c(cc(s3)C3=C4C(=C(C(=O)N4C)c4cc5c(-c6c(cc(s6)C6=C7C(=CC(=O)N7C)N(C6=O)C)OC5(C)C)s4)N(C3=O)C)OC(c1ccs2)(C)C,-4.844173428,-2.803590542,2.040582586,0.034952
c12c(c3c(s1)ccs3)n(c1c2sc2c1sc(c2)C1=C2C(=C(C(=O)N2C)c2cc3c(c4c(s3)c3c(c5c(s3)cc(s5)C3=C5C(=CC(=O)N5C)N(C3=O)C)n4C)s2)N(C1=O)C)C,-4.80009096,-2.779372396,2.020718267,0.04221
C1COc2c(O1)c(sc2)C1=C2C(=C(C(=O)N2C)c2c3OCCOc3c(s2)C2=C3C(=CC(=O)N3C)N(C2=O)C)N(C1=O)C,-5.35928523,-2.411474268,2.947810529,0.055031
